interaction_id,timestamp,source_id,target_id,interaction_type,content_topic_1,content_topic_2,content_topic_3,content_topic_4,content_topic_5,content_topic_6,content_topic_7,content_topic_8,content_topic_9,content_topic_10,window_id
344,2023-01-01 18:53:21,59,60,share,,,,,,,,,,,74
327,2023-01-01 18:55:31,47,3,comment,0.061504372867061,0.0962400288830792,0.5772802308939141,0.1542507360001381,0.225254570965737,0.2520104342127046,0.0280448991476624,0.2137782571125752,0.0322325621705349,0.1585152068129559,74
328,2023-01-01 18:57:06,6,-1,post,0.0542153986546432,0.1772164457774482,0.1456117889006275,0.1073396563319942,0.1154669567590827,0.1851376167451856,0.0557338921368152,0.3577452800790965,0.5720859007846285,0.1351415596763556,74
348,2023-01-01 18:59:27,38,0,like,,,,,,,,,,,74
384,2023-01-01 19:00:09,54,22,like,,,,,,,,,,,74
353,2023-01-01 19:00:11,34,37,comment,0.1489846245902954,0.1736037844767894,0.1147654060526921,0.0873983150890276,0.6092350045430079,0.1402759332432058,0.513664434864039,0.3363121536639807,0.2244983155061591,0.2263978297994291,74
375,2023-01-01 19:03:50,15,19,share,,,,,,,,,,,74
372,2023-01-01 19:08:17,13,96,share,,,,,,,,,,,75
363,2023-01-01 19:11:57,70,78,comment,0.4666768316532707,0.02193620741142,0.6394479225138491,0.3627151080059186,0.2946264439614715,0.0809810036000127,0.2322761453467097,0.0820829065970804,0.1304476748955879,0.0414742576901755,75
356,2023-01-01 19:13:08,99,91,like,,,,,,,,,,,75
370,2023-01-01 19:13:50,68,23,like,,,,,,,,,,,75
382,2023-01-01 19:13:55,8,24,like,,,,,,,,,,,75
377,2023-01-01 19:14:44,75,41,share,,,,,,,,,,,75
374,2023-01-01 19:17:42,72,43,like,,,,,,,,,,,75
380,2023-01-01 19:18:12,8,24,comment,0.2546664434145015,0.1906677391806548,0.238690127777402,0.3631376694070883,0.200120670338514,0.5825481389065307,0.3927667894914498,0.0146772969894047,0.31326164747633,0.1786247194942718,75
379,2023-01-01 19:18:30,82,66,comment,0.3055992943409961,0.1256248761329975,0.2320866605282558,0.3402105722435266,0.3353772168338473,0.1134185582528269,0.0595416300928442,0.1167923525010879,0.1433959091734744,0.1432310355946656,75
385,2023-01-01 19:18:50,87,79,comment,0.17459896363219,0.1586588989968821,0.2733102589868187,0.0336832003939499,0.3002846950911763,0.3012691391008888,0.0138668997064642,0.1636036428040234,0.3638584933346974,0.1396500051249108,75
360,2023-01-01 19:19:27,96,38,like,,,,,,,,,,,75
368,2023-01-01 19:21:29,5,44,comment,0.0444349874501035,0.3634164501511731,0.0840729792885765,0.5847474932965765,0.0010918772128535,0.3011652502226157,0.2633724835735034,0.0515825251656851,0.1502460590656485,0.0942828849036601,76
373,2023-01-01 19:22:24,97,-1,post,0.0620875108120341,0.1813933494197616,0.0876761274802866,0.1757755600971218,0.1587854891131216,0.2120921936687697,0.5758851978640939,0.0824257687675722,0.0968229928995672,0.185241908060195,76
378,2023-01-01 19:22:48,22,23,share,,,,,,,,,,,76
358,2023-01-01 19:26:36,39,2,like,,,,,,,,,,,76
362,2023-01-01 19:29:18,36,3,like,,,,,,,,,,,76
369,2023-01-01 19:31:24,34,37,comment,0.0768139565018454,0.0163688560966092,0.1650935350759459,0.1678010091514678,0.2559814710463393,0.358721771543362,0.0377266873288712,0.3771925388727632,0.1171761926919875,0.165251943100571,76
386,2023-01-01 19:32:31,93,63,comment,0.0109000829076088,0.1552296319101844,0.3049775169096617,0.2834111217568532,0.0291828832439099,0.1075619434599025,0.2430995768325555,0.2997274586276467,0.0824259230020339,0.0355488936624574,76
376,2023-01-01 19:33:27,47,-1,post,0.0477693259482778,0.2537667072630969,0.2965606304954185,0.4515532442482933,0.396589327714867,0.2923676115405719,0.1559190859627035,0.1632882872153385,0.1281651694295641,0.047330737080419,76
388,2023-01-01 19:36:14,99,75,like,,,,,,,,,,,77
387,2023-01-01 19:38:43,98,81,share,,,,,,,,,,,77
357,2023-01-01 19:38:45,23,21,share,,,,,,,,,,,77
371,2023-01-01 19:38:58,32,74,comment,0.0430569031400843,0.1520418033462224,0.6009577584425403,0.2828910188364892,0.2437116039267177,0.1198247451806655,0.0838611040469167,0.0103582553491377,0.0064682284138623,0.235986436888717,77
361,2023-01-01 19:41:52,23,22,comment,0.025999750102984,0.0563714051738953,0.2778170515110085,0.2676583915574907,0.3298692188443977,0.1713066378626627,0.0410437402692722,0.3877911750865689,0.0996576210433999,0.24373373152225,77
390,2023-01-01 19:42:21,87,61,like,,,,,,,,,,,77
381,2023-01-01 19:44:33,32,15,like,,,,,,,,,,,77
354,2023-01-01 19:44:44,80,38,like,,,,,,,,,,,77
365,2023-01-01 19:46:42,23,22,like,,,,,,,,,,,77
355,2023-01-01 19:48:16,43,-1,post,0.7295532519739877,0.3457709059384162,0.1590611362562889,0.3540900716576227,0.2820648058858264,0.1447449071027675,0.228606388182104,0.1724764813846886,0.0215798198302737,0.0876314681026794,77
383,2023-01-01 19:52:57,32,29,comment,0.4864326260592616,0.1744610250273456,0.280617559879778,0.32462207712509,0.574882768425176,0.2262373837774415,0.0420048979226848,0.154400517625669,0.3823407646714984,0.2781406584731862,78
367,2023-01-01 19:53:28,68,75,comment,0.4514205130003305,0.0034947268803953,0.0614432564622046,0.3180248655889913,0.1660110146168243,0.0852145033186397,0.4636762842564112,0.3854511822086248,0.093517124032883,0.0039906749938748,78
359,2023-01-01 19:54:16,92,87,share,,,,,,,,,,,78
352,2023-01-01 19:55:13,56,5,like,,,,,,,,,,,78
366,2023-01-01 19:55:23,7,60,comment,0.020917052983694,0.4724952804181176,0.0652621183112791,0.099763949495438,0.5048174838784878,0.2567161021799856,0.187458642172165,0.1324192683324568,0.1821220347196105,0.3799936138297894,78
364,2023-01-01 19:57:19,54,45,like,,,,,,,,,,,78
389,2023-01-01 19:59:12,0,91,like,,,,,,,,,,,78
416,2023-01-01 20:00:34,25,35,like,,,,,,,,,,,78
401,2023-01-01 20:04:52,68,44,like,,,,,,,,,,,78
420,2023-01-01 20:05:02,32,19,like,,,,,,,,,,,78
392,2023-01-01 20:05:25,37,34,share,,,,,,,,,,,79
417,2023-01-01 20:08:00,79,78,like,,,,,,,,,,,79
395,2023-01-01 20:08:45,49,-1,post,0.5295345962825762,0.17550050617961,0.2724649242743362,0.3131443417436992,0.1847891304917668,0.0417594257491689,0.3519376379183931,0.0949324508681111,0.7025564712543595,0.4580146957125052,79
425,2023-01-01 20:12:19,7,60,like,,,,,,,,,,,79
408,2023-01-01 20:12:33,7,60,like,,,,,,,,,,,79
421,2023-01-01 20:15:16,7,-1,post,0.1026522219107602,0.4486567992436481,0.3678048578779153,0.0717959605106923,0.203621797848738,0.5308221731794013,0.0240321885408087,0.0866545686098509,0.0530169867607716,0.1526650674780157,79
402,2023-01-01 20:17:07,83,93,like,,,,,,,,,,,79
396,2023-01-01 20:17:33,30,66,comment,0.0388841187652898,0.7304667920919217,0.2953391685641072,0.161476359868513,0.1472250074030405,0.055370899889488,0.0343117512277387,0.2472960037483392,0.1442891558279665,0.1327511339085412,79
405,2023-01-01 20:17:44,50,45,comment,0.5953255053995056,0.2597283332626295,0.1583791718177495,0.2778993097781513,0.5837535844558255,0.3094548228667353,0.138898912087467,0.1186540101940605,0.6145303256463565,0.1628903033663603,79
404,2023-01-01 20:19:34,96,61,like,,,,,,,,,,,79
400,2023-01-01 20:20:00,34,37,like,,,,,,,,,,,79
403,2023-01-01 20:23:15,53,9,like,,,,,,,,,,,80
393,2023-01-01 20:27:58,90,12,comment,0.0174498549526072,0.2826598621668733,0.1204991778637093,0.0863162519420176,0.106254471978981,0.0723727244299314,0.0717815606704237,0.1316490161447076,0.003227514167637,0.0985757700143249,80
424,2023-01-01 20:28:03,19,22,like,,,,,,,,,,,80
397,2023-01-01 20:34:46,39,2,comment,0.0318948079429602,0.0558195694977585,0.1790311192331245,0.2709068996996482,0.0571335312984565,0.4702102814042008,0.2189316110661389,0.0854484881819668,0.2618983790416447,0.1181841733364886,80
422,2023-01-01 20:38:58,21,26,share,,,,,,,,,,,81
423,2023-01-01 20:39:48,6,76,comment,0.0913420245679828,0.0097804156368353,0.6415622594319367,0.0866232322529391,0.0337655097760369,0.1581528761495119,0.0554356685186637,0.131656422763486,0.0455499477523061,0.0460594772345108,81
411,2023-01-01 20:40:14,58,91,like,,,,,,,,,,,81
415,2023-01-01 20:41:36,1,19,like,,,,,,,,,,,81
413,2023-01-01 20:44:04,59,60,comment,0.0245522600069781,0.313805598284151,0.0115339040026155,0.0459091280063344,0.4159155548762325,0.1833702828984142,0.3835945037664708,0.0780275012136638,0.2210585360259025,0.1054166940591713,81
407,2023-01-01 20:44:20,22,23,like,,,,,,,,,,,81
414,2023-01-01 20:46:13,23,-1,post,0.1753508280649732,0.4497200472941896,0.0335589789447632,0.0794284266475626,0.189469124787291,0.1827919424526773,0.0053937508016638,0.5687087687167568,0.3720760863184583,0.2216192810369767,81
412,2023-01-01 20:46:46,17,68,comment,0.0204117355351312,0.0246360733243181,0.3760909368881144,0.1601155822479254,0.1676078725602771,0.3835245678709599,0.0341553448878453,0.1989226750595027,0.6164147935979863,0.0136120864714686,81
399,2023-01-01 20:47:09,95,-1,post,0.095496284800726,0.0659448450718293,0.5982100773583697,0.1785734035991976,0.0079356440777471,0.2574803267877237,0.3990774492833091,0.0246855739928666,0.3760798995655912,0.1052638588550482,81
410,2023-01-01 20:47:34,21,-1,post,0.2633684369426047,0.0491231133811796,0.13497269412856,0.273937163706031,0.3975190803384652,0.1220244617357433,0.2482961418464859,0.2260357203553545,0.0350487249534198,0.1610368489481107,81
406,2023-01-01 20:47:40,77,90,like,,,,,,,,,,,81
391,2023-01-01 20:51:23,1,19,like,,,,,,,,,,,82
418,2023-01-01 20:52:31,78,-1,post,0.0331529165092889,0.3484848425088698,0.0222140736777272,0.3133018659850531,0.1497336871916878,0.2858112465509856,0.1202956801863938,0.0513919932198101,0.1536306405152848,0.0296026932274087,82
409,2023-01-01 20:52:45,59,60,like,,,,,,,,,,,82
394,2023-01-01 20:54:53,16,96,share,,,,,,,,,,,82
398,2023-01-01 20:56:33,37,34,like,,,,,,,,,,,82
419,2023-01-01 20:58:19,88,98,share,,,,,,,,,,,82
444,2023-01-01 21:00:09,32,99,like,,,,,,,,,,,82
440,2023-01-01 21:01:51,87,-1,post,0.1105612765171681,0.4539411827556088,0.2856225287893416,0.0617199118696986,0.1308893148813422,0.0197910675959509,0.1242693420032027,0.2956998474620139,0.2014102405793661,0.2229073899459712,82
438,2023-01-01 21:02:07,71,4,like,,,,,,,,,,,82
439,2023-01-01 21:04:27,44,-1,post,0.5513628847528459,0.0467542179896494,0.1717420384657391,0.0601297370621977,0.0642305402447307,0.323109110739238,0.0422529813774854,0.5164498246183395,0.1656869275395385,0.0795308630066525,82
448,2023-01-01 21:05:24,45,-1,post,0.021368773134453,0.1188907001263613,0.2606605765418717,0.0108276775157215,0.3771729690743896,0.1830490182043965,0.2609987595750856,0.2764839588084749,0.199558990963808,0.0164075666882455,83
447,2023-01-01 21:14:54,93,66,like,,,,,,,,,,,83
431,2023-01-01 21:15:22,20,-1,post,0.0248481471475946,0.3290421449213795,0.1257348142394879,0.3913474721177558,0.1965163862974594,0.1331482835909394,0.1676861888944241,0.2112186690802653,0.081315535127414,0.1885042373526549,83
435,2023-01-01 21:15:40,36,2,comment,0.4745195601670688,0.035235245459896,0.4648627621535632,0.3817152430324488,0.0719096247663551,0.6479185199260683,0.0040640314975328,0.142202179027008,0.0168142460253546,0.2004487330319997,83
449,2023-01-01 21:21:31,5,10,comment,0.2719359577578017,0.5487912208651293,0.0588244971868543,0.0882722611611631,0.3701550355390161,0.0127628964099759,0.1410607712377444,0.3901541472448471,0.086898865053849,0.0370232111915314,84
442,2023-01-01 21:23:02,25,35,comment,0.4817015365128311,0.0782184462600395,0.1622072601387766,0.0734463935941532,0.0660394185456435,0.2075097058479832,0.272479649530727,0.4156463449236811,0.0548687757848874,0.3484820769942871,84
434,2023-01-01 21:23:50,29,-1,post,0.2417482640330834,0.0310427979547394,0.0442617486362665,0.662831721429951,0.4697041650669963,0.4583154736954999,0.3645059475665466,0.5708353270963832,0.0383958994551344,0.0845294922832693,84
446,2023-01-01 21:26:00,50,-1,post,0.2467510432216717,0.2025022746093852,0.3294608325603155,0.0292599386560273,0.2927886061001076,0.4834713432262488,0.0550871510770166,0.0360358253298891,0.2691182829929637,0.3176720184332694,84
432,2023-01-01 21:30:35,77,90,comment,0.0649650631224048,0.2951313792173309,0.3215151968429696,0.038651558048843,0.0205967829288043,0.6357668960343349,0.2639982650442255,0.4113810152563856,0.2498342153975271,0.1562320249502661,84
430,2023-01-01 21:31:22,96,62,like,,,,,,,,,,,84
437,2023-01-01 21:31:28,90,77,comment,0.1239769271401699,0.5311266592341619,0.0404556583850055,0.3797156060548374,0.094542163704137,0.0492476705070484,0.0654632489284513,0.3024634844131392,0.09184570219919,0.592444091925052,84
429,2023-01-01 21:35:30,21,26,comment,0.3871897809151032,0.0889970387403344,0.390788215845708,0.1310641098534309,0.1113912146692358,0.2269514135958551,0.6357355943395949,0.5146982635221931,0.0931591979236364,0.2486401833318872,85
426,2023-01-01 21:36:11,37,34,share,,,,,,,,,,,85
428,2023-01-01 21:45:33,6,4,comment,0.1955484339473218,0.3909026447782468,0.0573908821655533,0.0346528598462067,0.2000913110616622,0.0814395133542972,0.2014861473932659,0.7573766515621286,0.3635294849686388,0.2320362406237739,85
436,2023-01-01 21:48:49,37,-1,post,0.2639782118929678,0.1005500048657342,0.1147111475604619,0.1894668540615373,0.2800654942592956,0.1416094566328151,0.0262990873231647,0.5771328043369993,0.0387648711957595,0.3177757211115048,85
450,2023-01-01 21:49:08,99,75,share,,,,,,,,,,,85
433,2023-01-01 21:49:36,91,99,comment,0.1673728652442727,0.2373827371161979,0.0299113243552191,0.1332905083773823,0.2683419982229426,0.0640018861326817,0.3171923713377209,0.7400141097990953,0.1413955626771472,0.2005017057033712,85
427,2023-01-01 21:51:21,5,27,like,,,,,,,,,,,86
445,2023-01-01 21:52:12,51,45,like,,,,,,,,,,,86
441,2023-01-01 21:52:19,18,70,comment,0.0627582425793179,0.4313959896318621,0.1670132466582409,0.0836560536182254,0.0711767949343286,0.1328718486317245,0.178374750295676,0.2736376465199215,0.3721296247031899,0.1967610992522584,86
452,2023-01-01 21:53:08,32,-1,post,0.0954841091950866,0.370587544186956,0.1714906112587862,0.7593715377847028,0.3434765712189307,0.0498612467363021,0.0463257508433711,0.0573120507602961,0.1173843745464657,0.1400014018650604,86
451,2023-01-01 21:54:25,17,63,comment,0.1370896759442949,0.0594985558416039,0.2329311784990565,0.0720048982296756,0.4514220164881942,0.0475839245893147,0.1475355631287681,0.0367033775399688,0.2393895071502071,0.3898138577907814,86
443,2023-01-01 21:55:00,83,25,like,,,,,,,,,,,86
453,2023-01-01 22:00:26,21,-1,post,0.4557098797121471,0.0447049230743364,0.1629635290410792,0.1500396199653573,0.5523559440119028,0.3211216652471795,0.4082751940154144,0.1961420748154703,0.0039484814295863,0.0421055890861497,86
464,2023-01-01 22:02:55,39,19,like,,,,,,,,,,,86
471,2023-01-01 22:12:39,28,78,comment,0.1872030785283054,0.0243440221448651,0.1310906902836393,0.0755395976927221,0.1668730094808589,0.0586392651776308,0.1562503370072426,0.1282794894010175,0.0571314678517855,0.6056086036298901,87
470,2023-01-01 22:14:46,6,96,comment,0.2094370456780308,0.0192822564866118,0.1464636268231422,0.0811539847704655,0.1655428290418098,0.0288992507715178,0.0074166747285608,0.6009007337632055,0.2652796045969754,0.1429951213138,87
459,2023-01-01 22:15:04,75,41,like,,,,,,,,,,,87
461,2023-01-01 22:16:21,78,-1,post,0.2052788933478534,0.1890516815043677,0.6023340148562016,0.0066514584216006,0.0349224792935023,0.1372189637270223,0.3611438269321988,0.1791891044354959,0.1080642217537069,0.0106735168687114,87
454,2023-01-01 22:16:55,36,78,share,,,,,,,,,,,87
457,2023-01-01 22:22:10,3,47,like,,,,,,,,,,,88
455,2023-01-01 22:22:36,84,57,comment,0.3721544233201045,0.025502407887088,0.4206271585510193,0.0609419454496814,0.3253235051901421,0.1070098357571843,0.9190006173326588,0.0317297661095182,0.2757356350659063,0.2500871933721184,88
458,2023-01-01 22:27:15,57,47,share,,,,,,,,,,,88
460,2023-01-01 22:28:26,6,-1,post,0.1253032637766213,0.0161118956456566,0.1731514973804224,0.1235028215488553,0.065641273758033,0.0920035794618837,0.0329068379054772,0.5723492051882266,0.3752119350950874,0.1269592238911246,88
465,2023-01-01 22:30:16,77,63,comment,0.1752799711043271,0.1891441410458655,0.284445969162262,0.2250880136256971,0.0483342322462888,0.8249064880147005,0.0851521346712669,0.3239496308443423,0.2124201580894276,0.0763281625667067,88
463,2023-01-01 22:32:51,99,75,like,,,,,,,,,,,88
462,2023-01-01 22:37:38,60,59,like,,,,,,,,,,,89
466,2023-01-01 22:38:04,90,12,comment,0.054203423790276,0.4835377330504474,0.1402913286575145,0.3645444641199061,0.4693295700054863,0.0070614340220202,0.1173756736047497,0.4167872233683803,0.1152829024019014,0.3061695770680533,89
468,2023-01-01 22:44:46,27,21,like,,,,,,,,,,,89
469,2023-01-01 22:52:08,68,10,like,,,,,,,,,,,90
467,2023-01-01 22:55:56,54,45,comment,0.2212951834503137,0.2580373518017943,0.2085514102399388,0.2778000611275806,0.4539856443613876,0.1130115703526718,0.4420458437199835,0.0339367647360718,0.1505362566404383,0.0835402205690969,90
456,2023-01-01 22:56:15,51,6,comment,0.019158047251257,0.2022797814464149,0.2317235915276055,0.4376029606997663,0.1098296318957461,0.1903710896460488,0.1991309396864795,0.0572908913566549,0.1428339052349947,0.2410098733138009,90
475,2023-01-01 23:11:28,42,61,comment,0.2148084927686287,0.0213560082269928,0.415146666779382,0.462744889389699,0.1056697179503829,0.1741222841417365,0.3937499912446547,0.2812823467286128,0.2188656479125227,0.0688941387174553,91
472,2023-01-01 23:12:47,46,50,comment,0.3104195312281776,0.1592116843677452,0.0818568200074112,0.1365028249693228,0.4352795054192864,0.2210915849431605,0.3660416506910312,0.0791768241104912,0.2434132140015259,0.3294007780272187,91
474,2023-01-01 23:13:38,95,94,like,,,,,,,,,,,91
476,2023-01-01 23:19:45,51,66,like,,,,,,,,,,,91
478,2023-01-01 23:23:12,97,-1,post,0.076924616811504,0.4780844461571962,0.1698088051738081,0.1228721571254891,0.0954709183612797,0.358694450619723,0.2311257250730274,0.0926818108720143,0.2225610097526309,0.1221566082428981,92
473,2023-01-01 23:27:01,25,35,like,,,,,,,,,,,92
477,2023-01-01 23:54:08,72,45,comment,0.268166097762975,0.1917876504086048,0.2108028004110135,0.0366604222152905,0.2935871635743815,0.2053799805736143,0.5061784745748352,0.6124592467051381,0.0909189423993385,0.0897023204736255,94
479,2023-01-02 00:20:00,80,25,like,,,,,,,,,,,95
481,2023-01-02 00:39:43,93,75,like,,,,,,,,,,,97
480,2023-01-02 00:51:18,18,3,comment,0.0148350486620835,0.1261773721993753,0.1559518007261247,0.0285639534815433,0.1730939187129073,0.285612871528385,0.2927933891600723,0.0923839285332049,0.0732053710025832,0.0012179562341895,98
482,2023-01-02 01:08:38,54,45,like,,,,,,,,,,,99
483,2023-01-02 05:56:46,52,43,like,,,,,,,,,,,118
484,2023-01-02 06:32:28,19,-1,post,0.0740385585845876,0.0499029405521821,0.1988235856759837,0.1762043236513145,0.0475975395348891,0.4897855999653145,0.2122170927205344,0.0277508671002328,0.1143172013014799,0.029746301903841,120
486,2023-01-02 06:41:26,19,1,share,,,,,,,,,,,121
485,2023-01-02 06:46:10,68,22,share,,,,,,,,,,,121
489,2023-01-02 07:12:13,78,70,like,,,,,,,,,,,123
487,2023-01-02 07:17:43,15,-1,post,0.3529772234225291,0.0351996869414951,0.4051683059208032,0.3358056502892599,0.5731082232136505,0.305902320386315,0.0727112875444161,0.3718510117290833,0.0472423203991963,0.0618426001687134,123
488,2023-01-02 07:17:56,32,80,like,,,,,,,,,,,123
496,2023-01-02 07:22:44,5,60,like,,,,,,,,,,,124
493,2023-01-02 07:24:51,87,79,comment,0.3206982016385707,0.1979076612271127,0.2182325999084342,0.036104773607537,0.4455307381599541,0.4810571467909468,0.392217149508509,0.2004064096785941,0.2749609717296348,0.0386760710952864,124
490,2023-01-02 07:27:44,3,47,like,,,,,,,,,,,124
491,2023-01-02 07:34:34,51,19,comment,0.0636230644529823,0.0401756232019812,0.1005399270496031,0.2841649336445958,0.4310706902047521,0.157427541169599,0.0717325110275464,0.1505793227152678,0.1924878422375689,0.327800894821853,124
492,2023-01-02 07:41:31,91,0,comment,0.310501415712044,0.010357904525761,0.1777218121283975,0.2566965912220466,0.1831209650911036,0.1704248466035552,0.2747942666796465,0.6609768526029306,0.3625377297426808,0.3327051544364036,125
494,2023-01-02 07:42:28,58,23,like,,,,,,,,,,,125
495,2023-01-02 07:48:46,44,33,comment,0.8136751639003251,0.2966670667921838,0.0833633770920247,0.3226471274360643,0.0625842532850816,0.1457841647916143,0.0543402736463806,0.2922123523300686,0.1364887316236052,0.0531415196612198,125
501,2023-01-02 08:09:02,34,-1,post,0.0142750144315629,0.188628879591773,0.0184873681195634,0.0229614792608862,0.5530492234683941,0.1835730034425401,0.3190852094464483,0.4777859521299921,0.0767633426475597,0.1152684407066001,127
507,2023-01-02 08:17:15,73,-1,post,0.0383607720193501,0.3237877966252883,0.0785326513952977,0.2394133889256279,0.0429002791369708,0.2642752142514726,0.1236182110755552,0.1528364143966252,0.010680147011759,0.1761975988571688,127
499,2023-01-02 08:27:14,87,79,share,,,,,,,,,,,128
510,2023-01-02 08:27:39,8,24,comment,0.0375578633388472,0.0817407256151361,0.0123496303078399,0.5665019224291493,0.1290190009197073,0.053101830040446,0.0473727897206097,0.1279147281604521,0.2224460727453846,0.0468130870126155,128
509,2023-01-02 08:28:13,89,56,like,,,,,,,,,,,128
497,2023-01-02 08:30:26,60,-1,post,0.0472137629837131,0.0581408087435726,0.2928386009523382,0.2335904872165234,0.2475552977556596,0.1372801144385234,0.0830121441087671,0.3921229835210881,0.0264119536030532,0.1183248630641717,128
508,2023-01-02 08:32:53,53,12,comment,0.5397376592359846,0.0323428790024014,0.0420861161755715,0.3538139364196569,0.1221185051264759,0.4696953449324174,0.0657024210412643,0.1625702625311455,0.3578133380388981,0.1661970192821505,128
511,2023-01-02 08:33:39,2,-1,post,0.1864334299168499,0.1890764236318272,0.3219067502810981,0.5366706144820378,0.0143683569663081,0.0209439875664703,0.0403132978633535,0.5005412745938782,0.272824327176374,0.0007059405584128,128
502,2023-01-02 08:34:15,1,19,comment,0.0073145859779246,0.2193546188328896,0.3662989470220893,0.355823707494376,0.4375568070212516,0.0568089924347503,0.0612144507932577,0.3864195473985818,0.3797445497381375,0.0084586379978852,128
503,2023-01-02 08:34:32,77,90,like,,,,,,,,,,,128
504,2023-01-02 08:38:41,72,-1,post,0.057168722236531,0.1524164374664525,0.1943983176034198,0.0708318306321426,0.0218406291042634,0.104334453063748,0.2336953663348036,0.4183760918270585,0.4486716533224981,0.0574470827824778,129
512,2023-01-02 08:43:04,33,44,comment,0.0290795561509221,0.1378634162728311,0.2299376072085877,0.3337464775835376,0.2721157099345634,0.1871512316600204,0.3917693833884134,0.0123331766874897,0.1691791259259848,0.0723504397722235,129
498,2023-01-02 08:44:03,72,82,like,,,,,,,,,,,129
500,2023-01-02 08:45:33,19,15,comment,0.0346987615157591,0.672205983571717,0.6180683247699585,0.1734803015104841,0.0741080036135523,0.701578676853696,0.281684186871537,0.0095423421693143,0.4164992362217558,0.2722267037721327,129
506,2023-01-02 08:46:08,51,-1,post,0.0813887560012899,0.2755169904578382,0.5552845510575494,0.1102002070574977,0.0780890656594079,0.0223194589911515,0.3640919169423163,0.0361211998956882,0.1257048209143398,0.4083956962996997,129
514,2023-01-02 08:46:26,58,38,like,,,,,,,,,,,129
513,2023-01-02 08:53:38,76,74,like,,,,,,,,,,,130
505,2023-01-02 08:59:05,25,35,share,,,,,,,,,,,130
534,2023-01-02 09:00:31,3,47,like,,,,,,,,,,,130
527,2023-01-02 09:03:07,37,13,comment,0.0311587478518319,0.0205589572465192,0.0220541880758958,0.0278131281897896,0.0162194513633513,0.3485086183294008,0.0845000215392365,0.6226045898493275,0.0300226968632876,0.4234898339559419,130
525,2023-01-02 09:08:14,8,-1,post,0.4192654817054156,0.6242421147198872,0.1711953504681068,0.2022097132668851,0.125561632506805,0.3676610576483562,0.3857331336803126,0.0176318309599853,0.0435288545783475,0.170479529150869,131
515,2023-01-02 09:12:57,25,35,like,,,,,,,,,,,131
529,2023-01-02 09:13:29,32,67,like,,,,,,,,,,,131
521,2023-01-02 09:13:44,96,-1,post,0.1559136717033778,0.3719360367328135,0.1296206109167017,0.1322959423816034,0.392213882550059,0.2529700142254426,0.3902662436363219,0.0607717231472099,0.2064585164651971,0.0212541220872607,131
522,2023-01-02 09:15:44,40,64,like,,,,,,,,,,,131
533,2023-01-02 09:17:02,26,-1,post,0.226786068644849,0.1339997583181733,0.5490597811952284,0.2850517422988046,0.325405173217807,0.287089617943045,0.1100817497285145,0.1440530245204975,0.2502832754063683,0.1912845761676113,131
526,2023-01-02 09:20:54,16,55,like,,,,,,,,,,,132
517,2023-01-02 09:35:13,72,-1,post,0.2900878299073656,0.167495843502818,0.0657546810555824,0.0176598293043363,0.1751990999251667,0.1274003100476434,0.4103796759612181,0.5233196621427982,0.3508624203538158,0.0566234500698633,132
520,2023-01-02 09:37:54,63,77,comment,0.4240991158097724,0.0928075148481266,0.1434047160630474,0.0567584964345686,0.2696566055826596,0.1853507810541166,0.0503193528556379,0.209458068227002,0.1685164954844585,0.1947825352775211,133
516,2023-01-02 09:40:42,44,33,like,,,,,,,,,,,133
530,2023-01-02 09:42:21,13,-1,post,0.2578889815694161,0.026007754481183,0.1074442237776925,0.2888676341881169,0.038515281789898,0.0754610640726695,0.3976104372115245,0.5047965289635165,0.074035220567001,0.0636252459908591,133
524,2023-01-02 09:44:45,2,36,share,,,,,,,,,,,133
519,2023-01-02 09:45:15,75,-1,post,0.2369509217969613,0.2930521166599922,0.2739595665001588,0.2089296282406504,0.0166991622938193,0.0549801241321784,0.1333677464040905,0.0348822581225049,0.0266719239709425,0.4091216986479348,133
523,2023-01-02 09:50:56,71,4,like,,,,,,,,,,,134
535,2023-01-02 09:53:37,8,-1,post,0.2931654587041826,0.5081004794408228,0.0353148734309981,0.7235252051413935,0.3689677734850442,0.1215727434892979,0.0370191633550185,0.1894430987427841,0.0133396106832124,0.1101191022127416,134
531,2023-01-02 09:53:42,8,24,like,,,,,,,,,,,134
528,2023-01-02 09:54:58,56,47,comment,0.0212000183215602,0.005754364339258,0.3954629184824729,0.0219560384419012,0.3913864047045629,0.0220680384383812,0.4426313811421186,0.0093071522029007,0.3548037368013085,0.1794161186740006,134
532,2023-01-02 09:55:52,45,54,like,,,,,,,,,,,134
518,2023-01-02 09:58:07,22,31,like,,,,,,,,,,,134
560,2023-01-02 10:04:23,45,54,share,,,,,,,,,,,134
550,2023-01-02 10:07:24,36,3,like,,,,,,,,,,,135
548,2023-01-02 10:07:47,3,36,share,,,,,,,,,,,135
554,2023-01-02 10:08:05,46,-1,post,0.4386607224493783,0.3861103739205274,0.2022319850070888,0.0573194600435278,0.1663123793099276,0.4107684512403633,0.5905283095827771,0.2725398440727848,0.3093447678826366,0.0917600998038065,135
547,2023-01-02 10:14:40,87,-1,post,0.1520658479058866,0.2942745645463535,0.294831744861966,0.0106785321854947,0.1029795757720894,0.1199097826029511,0.1177175248054633,0.1894546030062004,0.1422969775197536,0.4220166254669262,135
